PERMNO,date,BIDLO,ASKHI,PRC,BID,ASK,OPENPRC
91611,20200228,42.50000,46.65500,45.77000,45.79000,45.84000,42.55000
91611,20200302,43.57060,46.22000,44.95000,44.94000,45.02000,45.88000
91611,20200303,43.62360,46.11000,44.21000,44.16000,44.21000,45.21000
91611,20200304,43.89000,45.58000,45.48000,45.48000,45.50000,44.93000
91611,20200305,44.26630,46.18000,45.47000,45.46000,45.48000,44.56000
91611,20200306,42.72000,44.87990,43.37000,43.34000,43.37000,44.04000
91611,20200309,38.90000,41.25000,39.15000,39.14000,39.15000,39.99000
91611,20200310,39.30000,41.18000,41.08000,41.05000,41.08000,40.50000
91611,20200311,36.43520,40.58000,37.23000,37.21000,37.22000,40.00000
91611,20200312,33.00000,37.53000,36.56000,36.55000,36.56000,34.18000
91611,20200313,34.14050,39.64000,35.96000,35.95000,35.99000,38.85000
91611,20200316,30.70000,35.00000,31.54000,31.54000,31.59000,31.90000
91611,20200317,29.57070,34.90000,32.26000,32.25000,32.26000,32.20000
91611,20200318,28.47000,32.11000,30.20000,30.20000,30.26000,30.24000
91611,20200319,29.15000,34.97000,33.46000,33.36000,33.47000,30.01000
91611,20200320,32.42000,35.82000,33.69000,33.68000,33.69000,34.39000
91611,20200323,30.68500,34.25000,33.07000,33.06000,33.07000,33.75000
91611,20200324,32.55000,35.26000,33.71000,33.60000,33.71000,34.81000
91611,20200325,33.40000,37.14000,34.79000,34.74000,34.75000,34.18000
91611,20200326,35.10000,37.97000,37.62000,37.55000,37.62000,35.49000
91611,20200327,34.60000,36.99000,35.63000,35.61000,35.63000,36.05000
91611,20200330,34.31000,37.17000,36.06000,36.01000,36.07000,37.17000
91611,20200331,35.00000,36.90000,36.06000,36.01000,36.06000,36.12000
91611,20200401,33.00000,34.90000,33.44000,33.28000,33.45000,34.75000
91611,20200402,33.38000,36.33000,35.31000,35.29000,35.30000,33.56000
91611,20200403,34.12000,36.30000,34.38000,34.30000,34.38000,35.12000
91611,20200406,35.00000,37.41000,36.75000,36.71000,36.76000,35.26000
91611,20200407,37.13000,38.89000,37.35000,37.27000,37.34000,38.00000
91611,20200408,36.59000,39.06000,38.90000,38.86000,38.90000,37.81000
91611,20200409,39.10000,41.01000,40.45000,40.35000,40.43000,39.10000
91611,20200413,39.64000,40.93000,40.61000,40.61000,40.62000,40.31000
91611,20200414,41.08500,42.84000,42.12000,42.05000,42.12000,41.68000
91611,20200415,40.51000,41.67500,40.93000,40.90000,40.93000,41.00000
