PERMNO,date,BIDLO,ASKHI,PRC,BID,ASK,OPENPRC
10107,20200414,168.00000,173.75000,173.70000,173.70000,173.71001,169.00000
10107,20200415,169.24001,173.57001,171.88000,171.87000,171.95000,171.20000
10107,20200416,172.89999,177.28000,177.03999,177.03999,177.08000,174.30000
10107,20200417,175.87000,180.00000,178.60001,178.55000,178.69000,179.50000
10107,20200420,174.99001,178.75000,175.06000,174.99001,175.03999,176.63000
10107,20200421,166.11020,173.66991,167.82001,167.67000,167.67999,173.50000
10107,20200422,170.82001,174.00000,173.52000,173.49001,173.52000,171.39000
10107,20200423,170.91000,175.06000,171.42000,171.35001,171.42000,174.11000
10107,20200424,170.71001,174.56000,174.55000,174.53000,174.53999,172.06000
10107,20200427,173.30000,176.89999,174.05000,174.03000,174.05000,176.59000
10107,20200428,169.39000,175.67000,169.81000,169.78999,169.80000,175.59000
10107,20200429,171.88000,177.67999,177.42999,177.12000,177.28999,173.22000
10107,20200430,176.23000,180.39999,179.21001,179.19000,179.22000,180.00000
10107,20200501,174.00999,178.64000,174.57001,174.50000,174.78000,175.80000
10107,20200504,173.80000,179.00000,178.84000,178.83000,178.85001,174.49001
10107,20200505,179.89999,183.64999,180.75999,180.75999,180.77000,180.62000
10107,20200506,181.63060,184.20000,182.53999,182.48000,182.53999,182.08000
10107,20200507,182.58000,184.55000,183.60001,183.60001,183.67000,184.17000
10107,20200508,183.36000,185.00000,184.67999,184.67999,184.74001,184.98000
10107,20200511,182.85001,187.50999,186.74001,186.64000,186.72000,183.14999
10107,20200512,182.30000,187.03999,182.50999,182.31000,182.33000,186.80000
10107,20200513,176.53999,184.05000,179.75000,179.75000,179.78000,182.55000
10107,20200514,175.67999,180.69000,180.53000,180.53000,180.61000,177.53999
10107,20200515,177.00000,187.06000,183.16000,183.37000,183.39000,179.06000
10107,20200518,183.96001,186.20000,184.91000,184.89000,184.89999,185.75000
10107,20200519,183.49001,186.60001,183.63000,183.50000,183.57001,185.03000
10107,20200520,183.94000,185.85001,185.66000,185.66000,185.72000,184.81000
10107,20200521,183.28999,186.67000,183.42999,183.41000,183.42999,185.39999
10107,20200522,182.53999,184.46001,183.50999,183.50999,183.58000,183.19000
10107,20200526,181.10001,186.50000,181.57001,181.57001,181.64000,186.34000
10107,20200527,176.60001,181.98770,181.81000,181.73000,181.81000,180.20000
10107,20200528,180.38000,184.14740,181.39999,181.31000,181.32001,180.74001
10107,20200529,180.41000,184.27000,183.25000,183.22000,183.28000,182.73000
10107,20200601,181.46001,183.00000,182.83000,182.85001,182.86000,182.53999
10107,20200602,181.35001,185.00000,184.91000,184.94000,185.00000,184.25000
10107,20200603,183.58000,185.94000,185.36000,185.27000,185.36000,184.81500
10107,20200604,182.30000,185.84000,182.92000,182.92000,182.96001,184.30000
10107,20200605,182.00999,187.73000,187.20000,187.20000,187.25999,182.62000
10107,20200608,184.44000,188.55000,188.36000,188.35001,188.42000,185.94000
10107,20200609,187.26050,190.70000,189.80000,189.78000,189.82001,188.00000
10107,20200610,191.00999,198.52000,196.84000,196.83000,196.84000,191.12500
10107,20200611,186.07001,195.75999,186.27000,186.22000,186.27000,193.13000
10107,20200612,185.17999,191.72000,187.74001,187.71001,187.72000,190.53999
10107,20200615,184.00999,190.82001,188.94000,189.09000,189.25000,184.58000
10107,20200616,191.46001,195.58000,193.57001,193.67000,193.83000,192.89000
10107,20200617,193.69000,196.32001,194.24001,194.19000,194.20000,195.03000
10107,20200618,194.00000,196.49001,196.32001,196.32001,196.36000,194.00000
10107,20200619,194.37000,199.28999,195.14999,195.03000,195.03999,198.59000
10107,20200622,195.23010,200.75999,200.57001,200.57001,200.58000,195.78999
10107,20200623,201.42500,203.95000,201.91000,201.91000,201.94000,202.09000
10107,20200624,196.56000,203.25000,197.84000,197.80000,197.84000,201.60400
10107,20200625,195.46750,200.61000,200.34000,200.34000,200.37000,197.80000
10107,20200626,194.88000,199.89000,196.33000,196.17999,196.33000,199.73000
10107,20200629,193.55000,198.53000,198.44000,198.42999,198.46001,195.78000
10107,20200630,197.74001,204.39999,203.50999,203.46001,203.50999,197.88200
10107,20200701,201.77000,206.35001,204.70000,204.66000,204.67999,203.14000
10107,20200702,205.00000,208.02000,206.25999,206.14000,206.37000,205.67999
10107,20200706,208.09000,211.13000,210.70000,210.69000,210.70000,208.83400
10107,20200707,207.99001,214.67000,208.25000,208.23000,208.25000,210.45000
10107,20200708,208.69000,213.25999,212.83000,212.84000,212.92000,210.07001
10107,20200709,211.47000,216.38000,214.32001,214.39000,214.39999,216.33000
10107,20200710,211.08000,214.08000,213.67000,213.63000,213.70000,213.62000
10107,20200713,206.50000,215.80000,207.07001,207.00999,207.25000,214.48000
10107,20200714,202.03000,208.85001,208.35001,208.27000,208.39000,206.13000
10107,20200715,205.03000,211.33000,208.03999,208.05000,208.06000,209.56000
10107,20200716,202.31000,205.70000,203.92000,203.91000,203.92999,205.39999
10107,20200717,201.39000,205.03999,202.88000,202.87000,202.88000,204.47000
10107,20200720,203.00999,212.30000,211.60001,211.52000,211.60001,205.00000
10107,20200721,208.03000,213.94000,208.75000,208.75000,208.91000,213.66000
10107,20200722,208.39000,212.30000,211.75000,211.67999,211.81000,209.20000
10107,20200723,202.14999,210.92000,202.53999,202.53999,202.60001,207.19000
10107,20200724,197.50999,202.86000,201.30000,201.30000,201.32001,200.42000
10107,20200727,200.86000,203.97000,203.85001,203.78000,203.85001,201.47000
10107,20200728,201.74001,204.70000,202.02000,201.74001,201.88000,203.61000
10107,20200729,202.00999,204.64999,204.06000,204.05000,204.09000,202.50000
10107,20200730,199.57001,204.46001,203.89999,203.88000,203.89999,201.00000
10107,20200731,199.00999,205.10001,205.00999,205.06000,205.10001,204.39999
10107,20200803,210.44000,217.64000,216.53999,216.53999,216.62000,211.52000
10107,20200804,210.31000,214.77000,213.28999,213.31000,213.38000,214.17000
10107,20200805,211.57001,215.00000,212.94000,212.94000,212.95000,214.89999
10107,20200806,211.55000,216.37050,216.35001,216.34000,216.35001,212.34000
10107,20200807,210.92999,215.70000,212.48000,212.44000,212.48000,214.85001
10107,20200810,206.35001,211.88000,208.25000,208.25000,208.33000,211.67000
10107,20200811,203.14000,207.64999,203.38000,203.33000,203.38000,207.15500
10107,20200812,204.75000,210.28000,209.19000,209.17000,209.28999,205.28999
10107,20200813,208.14999,211.35001,208.70000,208.70000,208.72000,209.44000
10107,20200814,207.50999,209.59000,208.89999,208.88000,208.89999,208.75999
10107,20200817,208.91499,211.18739,210.28000,210.24001,210.28999,209.60001
10107,20200818,209.21001,212.36000,211.49001,211.48000,211.49001,210.53000
10107,20200819,209.25000,212.10001,209.70000,209.70000,209.75000,211.49001
10107,20200820,208.91000,215.00000,214.58000,214.55000,214.57001,209.53999
10107,20200821,212.85001,216.25000,213.02000,213.02000,213.05000,213.86000
10107,20200824,212.42999,215.52000,213.69000,213.69000,213.72000,214.78999
10107,20200825,213.10001,216.61000,216.47000,216.45000,216.49001,213.10001
10107,20200826,217.36000,222.09000,221.14999,221.14999,221.17999,217.88000
10107,20200827,219.39999,231.14999,226.58000,226.58000,226.62000,222.89000
10107,20200828,226.58000,230.64400,228.91000,228.94000,229.00000,228.17999
10107,20200831,224.31000,228.70000,225.53000,225.00000,225.14000,227.00000
10107,20200901,224.42999,227.45000,227.27000,227.27000,227.33000,225.50999
10107,20200902,227.35001,232.86000,231.64999,231.45000,231.66000,227.97000
10107,20200903,214.96021,229.31000,217.30000,217.30000,217.31000,229.27000
10107,20200904,205.19000,218.35989,214.25000,214.14000,214.14999,215.10001
10107,20200908,202.20000,210.03000,202.66000,202.64999,202.82001,206.50000
10107,20200909,206.70000,214.83990,211.28999,211.17999,211.22000,207.60001
10107,20200910,204.11000,214.74001,205.37000,205.28999,205.38000,213.39999
10107,20200911,201.24001,208.63000,204.03000,204.03000,204.08000,207.20000
10107,20200914,204.03000,209.20000,205.41000,205.28000,205.38000,204.24001
10107,20200915,206.92999,209.78000,208.78000,208.84000,208.85001,208.42000
10107,20200916,204.64000,210.64999,205.05000,204.92999,205.05000,210.62000
10107,20200917,199.96001,204.33000,202.91000,202.91000,202.96001,200.05000
10107,20200918,196.25000,203.64999,200.39000,200.28000,200.31000,202.80000
10107,20200921,196.38000,202.71001,202.53999,202.58000,202.64000,197.19000
10107,20200922,202.07500,208.10001,207.42000,207.32001,207.37000,205.06000
10107,20200923,200.03000,208.10001,200.59000,200.59000,200.72000,207.89999
10107,20200924,199.20000,205.57001,203.19000,203.17999,203.19000,199.85001
10107,20200925,202.53999,209.03999,207.82001,207.77000,207.82001,203.55000
10107,20200928,208.06000,212.57001,209.44000,209.61000,209.69000,210.88000
10107,20200929,206.81000,210.07001,207.25999,207.16000,207.20000,209.35001
10107,20200930,206.53999,211.98000,210.33000,210.11000,210.32001,207.73000
10107,20201001,211.32001,213.99001,212.46001,212.45000,212.46001,213.49001
10107,20201002,205.53999,210.99001,206.19000,206.14000,206.19000,208.00000
10107,20201005,206.98000,210.41000,210.38000,210.30000,210.38000,207.22000
10107,20201006,204.82001,210.17999,205.91000,205.78999,205.91000,208.82001
10107,20201007,206.72000,210.11000,209.83000,209.80000,209.81000,207.06000
10107,20201008,208.32001,211.19000,210.58000,210.58000,210.62000,210.50999
10107,20201009,211.23000,215.86000,215.81000,215.81000,215.82001,211.23000
10107,20201012,216.81000,223.86000,221.39999,221.36000,221.41000,218.78999
10107,20201013,220.42999,225.21001,222.86000,222.82001,222.86000,222.72000
10107,20201014,219.13000,224.22000,220.86000,220.89999,220.92000,223.00000
10107,20201015,216.00999,220.36000,219.66000,219.66000,219.67000,217.10001
10107,20201016,219.32001,222.28999,219.66000,219.64000,219.64999,220.14999
10107,20201019,213.72000,222.30000,214.22000,214.24001,214.33000,220.41499
10107,20201020,213.09010,217.37000,214.64999,214.56000,214.61000,215.80000
10107,20201021,213.12000,216.92000,214.80000,214.77000,214.80000,213.12000
10107,20201022,211.70000,216.05499,214.89000,214.84000,214.99001,213.92999
10107,20201023,213.16000,216.28000,216.23000,216.23000,216.28000,215.03000
10107,20201026,208.10001,216.33990,210.08000,210.12000,210.14999,213.85001
10107,20201027,210.32899,214.67000,213.25000,213.07001,213.14999,211.59000
10107,20201028,202.10001,208.84000,202.67999,202.50000,202.71001,207.67000
10107,20201029,203.37000,207.36000,204.72000,204.50000,204.53000,204.07001
10107,20201030,199.62000,204.28999,202.47000,202.52000,202.59000,203.50000
10107,20201102,200.12000,205.28000,202.33000,202.31000,202.33000,204.28999
10107,20201103,203.12000,208.12000,206.42999,206.11000,206.12000,203.89000
10107,20201104,212.41850,218.32001,216.39000,216.31000,216.32001,214.02000
10107,20201105,221.14999,224.12000,223.28999,223.19000,223.28999,222.03999
10107,20201106,218.03000,224.36000,223.72000,223.62000,223.72000,222.25999
10107,20201109,217.88000,228.12000,218.39000,218.34000,218.39000,224.43500
10107,20201110,209.72000,216.50000,211.00999,211.02000,211.09000,214.50000
10107,20201111,212.20000,218.03999,216.55000,216.39999,216.47000,212.39000
10107,20201112,214.46001,219.11000,215.44000,215.47000,215.56000,217.21001
10107,20201113,214.16000,217.42000,216.50999,216.50000,216.50999,216.36000
10107,20201116,214.52000,217.74001,217.23000,217.28999,217.41000,214.87000
10107,20201117,214.08000,217.67999,214.46001,214.45000,214.48000,216.10001
10107,20201118,210.92999,215.17000,211.08000,210.97000,211.02000,213.64999
10107,20201119,209.92999,213.03000,212.42000,212.31000,212.39000,211.38000
10107,20201120,210.00000,213.28500,210.39000,210.34000,210.35001,212.20000
10107,20201123,208.16000,212.28999,210.11000,210.09000,210.14999,210.95000
10107,20201124,208.86000,214.25000,213.86000,213.80000,213.87000,209.59000
10107,20201125,212.46001,215.28999,213.87000,213.75000,213.92999,215.11000
10107,20201127,214.03999,216.27000,215.23000,215.19000,215.28999,214.85001
10107,20201130,210.83501,214.75999,214.07001,214.24001,214.35001,214.10001
10107,20201201,213.35001,217.32001,216.21001,216.11000,216.21001,214.50999
10107,20201202,212.80000,215.47000,215.37000,215.39000,215.42000,214.88000
10107,20201203,213.64999,216.37570,214.24001,214.27000,214.46001,214.61000
10107,20201204,213.17999,215.38000,214.36000,214.39000,214.39999,214.22000
10107,20201207,212.99001,215.53999,214.28999,214.28999,214.32001,214.37000
10107,20201208,212.89000,216.95000,216.00999,215.95000,215.99001,213.97000
10107,20201209,211.21400,215.22501,211.80000,211.41000,211.56000,215.16000
10107,20201210,210.36000,213.08000,210.52000,210.50999,210.52000,211.77000
10107,20201211,209.11000,213.32001,213.25999,213.25999,213.27000,210.05000
10107,20201214,212.88000,216.21001,214.20000,214.17999,214.23000,213.10001
10107,20201215,212.24001,215.42000,214.13000,214.10001,214.17000,215.16499
10107,20201216,214.72000,220.11000,219.28000,219.19000,219.28000,214.75000
10107,20201217,217.92000,220.89000,219.42000,219.37000,219.42000,219.87000
10107,20201218,216.02000,219.69000,218.59000,218.14000,218.14999,218.59000
10107,20201221,217.28011,224.00000,222.59000,222.56000,222.57001,217.55000
10107,20201222,221.85001,225.63000,223.94000,223.96001,223.97000,222.69000
10107,20201223,220.80000,223.55890,221.02000,220.96001,221.02000,223.11000
10107,20201224,221.20000,223.61000,222.75000,222.69000,222.82001,221.42000
10107,20201228,223.02000,226.03000,224.96001,224.95000,224.96001,224.45000
10107,20201229,223.58000,227.17999,224.14999,224.13000,224.28999,226.31000
10107,20201230,221.47000,225.63000,221.67999,221.67000,221.67999,225.23000
10107,20201231,219.67999,223.00000,222.42000,222.17999,222.37000,221.70000
