PERMNO,date,BIDLO,ASKHI,PRC,BID,ASK,OPENPRC
92322,20200317,141.27000,164.83000,154.60001,154.59000,154.60001,164.16000
92322,20200318,124.05000,149.06000,128.52000,128.50999,128.52000,144.72000
92322,20200319,124.33000,153.64999,146.99001,146.95000,146.96001,128.81000
92322,20200320,143.89999,164.94991,148.06000,148.06000,148.75000,156.35001
92322,20200323,140.33501,155.00000,143.24001,142.87000,143.24001,149.45000
92322,20200324,154.05000,179.14999,177.59000,177.42999,177.72000,157.98000
92322,20200325,180.00000,201.30000,191.88000,191.88000,192.38000,180.00000
92322,20200326,184.56000,201.75000,188.83000,188.13000,188.84000,194.87000
92322,20200327,171.47000,182.31000,174.45000,174.44000,174.88000,178.00999
92322,20200330,166.60001,182.67999,179.71001,179.46001,179.71001,179.50999
92322,20200331,174.00999,181.00000,175.70000,175.69000,176.12000,175.28999
92322,20200401,159.86000,172.73000,161.50000,161.39999,161.49001,167.94000
92322,20200402,153.28999,164.80099,161.35001,161.12000,161.35001,158.75999
92322,20200403,154.96001,163.42770,156.74001,156.57001,156.74001,160.34000
92322,20200406,168.11000,189.78999,188.67999,188.22000,188.69000,168.11000
92322,20200407,185.14999,210.00000,187.55000,187.14999,187.55000,204.91000
92322,20200408,187.49001,202.75000,200.57001,200.56000,200.57001,189.25000
92322,20200409,199.00999,215.55000,202.48000,202.12000,202.48000,210.00000
92322,20200413,195.48900,203.53000,202.60001,202.56000,202.88000,202.75000
92322,20200414,203.30000,210.93990,205.00000,204.73000,205.00000,206.27000
92322,20200415,194.33000,202.00000,201.52000,201.53999,201.78000,195.58000
92322,20200416,201.49300,209.74100,208.92000,208.91000,209.30000,204.75999
92322,20200417,208.25999,222.94000,215.50999,215.36000,215.50999,220.80000
92322,20200420,207.00000,213.03000,208.07001,207.97000,208.07001,209.19000
92322,20200421,200.10001,206.01610,201.57001,201.57001,201.63000,201.00000
92322,20200422,203.50000,210.75000,208.71001,208.71001,208.95000,205.52000
92322,20200423,210.23000,217.77000,210.67999,210.67999,210.81000,210.56000
92322,20200424,203.06000,212.96001,210.52000,210.53000,210.63000,211.08000
92322,20200427,207.33000,214.27000,208.09000,208.09000,208.22000,212.89999
92322,20200428,210.66000,221.61000,218.67999,218.58000,218.67999,212.30000
92322,20200429,223.00999,230.66670,226.16000,226.14999,226.37000,224.00000
92322,20200430,216.42000,226.35001,217.92000,217.92000,218.10001,220.74001
92322,20200501,209.12000,217.82001,214.28000,214.30000,214.64000,212.89999
92322,20200504,206.60001,216.01530,215.48000,215.47000,215.61000,211.67999
92322,20200505,216.00000,220.79700,218.21001,218.21001,218.32001,219.22000
92322,20200506,217.48000,221.88000,218.27000,218.14999,218.27000,220.64999
92322,20200507,221.36501,226.75999,222.16000,222.25999,222.27000,222.28000
92322,20200508,223.44000,230.37000,230.07001,230.00000,230.07001,225.64000
92322,20200511,226.69009,234.60001,230.36000,230.21001,230.36000,227.47000
92322,20200512,211.58000,228.64999,211.89999,211.87000,211.89999,228.64999
92322,20200513,195.06000,211.99989,197.61000,197.61000,197.81000,211.92000
92322,20200514,188.10001,201.81000,200.96500,200.96001,200.97000,194.00000
92322,20200515,197.50999,205.45000,200.45000,200.31000,200.45000,199.77000
92322,20200518,210.60001,218.46001,212.57001,212.22000,212.57001,210.60001
92322,20200519,204.33000,213.00999,210.22000,210.11000,210.22000,213.00999
92322,20200520,210.00000,215.25999,213.48000,213.48000,213.59000,213.00000
92322,20200521,210.74001,224.48000,222.75999,222.75999,222.96001,213.36000
92322,20200522,216.28999,223.64000,220.62000,220.58000,220.72000,223.28999
92322,20200526,228.41000,239.09000,237.98000,237.92000,238.07001,230.36000
92322,20200527,239.25999,252.38000,251.63000,251.63000,251.73000,244.42999
92322,20200528,241.00000,252.89000,243.31000,243.27000,243.31000,251.66000
92322,20200529,231.50999,246.41000,244.00999,243.98000,244.11000,240.61000
92322,20200601,236.00999,250.57001,239.09000,238.80000,239.03999,246.49001
92322,20200602,237.05000,242.95000,241.22000,240.98000,241.21001,242.16000
92322,20200603,242.00000,254.36501,252.30000,252.24001,252.30000,244.47000
92322,20200604,244.28000,255.83240,247.98000,247.80000,247.98000,250.50000
92322,20200605,249.74001,258.17999,252.08000,252.08000,252.17000,256.85999
92322,20200608,250.44000,256.79001,254.57001,254.56000,254.67000,255.91000
92322,20200609,244.18440,249.00000,244.67999,244.67999,244.95000,248.44000
92322,20200610,236.47000,246.84000,238.41000,238.41000,238.53000,245.67000
92322,20200611,223.05969,230.78000,225.88000,225.88000,226.13000,225.28000
92322,20200612,222.58000,236.31000,226.63000,226.47000,226.63000,232.39999
92322,20200615,214.50000,225.80000,225.49001,225.49001,225.67999,218.71001
92322,20200616,225.00000,236.16000,225.89999,225.80000,225.89999,235.00000
92322,20200617,222.41960,229.84000,223.64999,223.53999,223.74001,226.87000
92322,20200618,217.50999,224.09000,218.97000,218.97000,219.17999,221.57001
92322,20200619,208.50999,229.30000,212.19000,212.03000,212.14000,227.62000
92322,20200622,205.08000,214.11000,205.49001,205.49001,205.69000,214.00000
92322,20200623,205.69000,209.77280,206.70000,206.72000,206.89999,208.24001
92322,20200624,194.12000,206.42999,200.00000,200.00999,200.11000,205.00000
92322,20200625,191.66000,198.80000,194.20000,194.20000,194.33000,198.33000
92322,20200626,188.89999,193.96001,189.99001,189.99001,190.05000,193.63000
92322,20200629,186.00999,200.33000,198.63000,198.62000,198.75000,191.00000
92322,20200630,196.10001,204.14999,203.42000,203.24001,203.42000,198.50000
92322,20200701,200.83000,209.84760,203.57001,203.57001,203.69000,202.62000
92322,20200702,202.10001,208.42999,203.59000,203.59000,203.81000,207.84000
92322,20200706,204.33000,209.42999,209.00000,208.83000,209.00000,207.14999
92322,20200707,201.18880,206.83000,202.92999,202.84000,202.92999,205.61000
92322,20200708,199.30000,204.42999,202.02000,201.92999,202.12000,202.30000
92322,20200709,191.09000,202.13499,192.30000,192.08000,192.30000,201.95000
92322,20200710,191.84000,196.53000,195.99001,195.94000,195.96001,193.13000
92322,20200713,192.46010,199.35500,192.71001,192.66000,193.02000,197.88000
92322,20200714,186.97501,193.33501,191.94000,191.81000,191.94000,191.80000
92322,20200715,197.75000,205.24001,203.81000,203.75999,203.81000,199.05000
92322,20200716,200.37000,203.83000,203.17999,203.14000,203.17999,200.38000
92322,20200717,201.89999,206.50000,203.00000,202.89999,203.00000,203.07001
92322,20200720,196.00000,202.39500,200.06000,200.00999,200.06000,202.13000
92322,20200721,196.25000,207.85001,201.96001,201.98000,202.14000,198.00000
92322,20200722,200.59000,206.07001,205.44000,205.44000,205.62000,201.42999
92322,20200723,203.12000,209.17000,205.64000,205.64000,205.86000,204.62000
92322,20200724,202.45200,206.32001,203.71001,203.71001,203.89000,204.49001
92322,20200727,195.77000,202.53999,198.84000,198.84000,198.89999,202.25000
92322,20200728,197.17999,202.16000,197.56000,197.56000,197.62000,198.75000
92322,20200729,198.53000,205.49500,203.02000,203.00000,203.16000,198.91000
92322,20200730,196.21001,200.76930,198.61000,198.53000,198.61000,200.25999
92322,20200731,190.84000,199.27000,192.99001,192.92000,192.99001,198.52499
92322,20200803,188.17931,193.68500,191.28999,191.28999,191.36000,193.14000
92322,20200804,191.28999,199.11000,198.49001,198.49001,198.69000,191.58000
92322,20200805,198.11000,203.30000,201.96001,201.95000,201.96001,199.88000
92322,20200806,200.85001,206.59500,204.00999,204.00999,204.02000,200.85001
92322,20200807,201.41000,204.37000,203.88000,203.87000,204.09000,204.00000
92322,20200810,205.02000,220.45000,219.12000,219.06000,219.12000,205.36000
92322,20200811,214.67000,226.35741,216.19000,216.19000,216.24001,221.92999
92322,20200812,212.33000,218.72000,217.78000,217.67000,217.78000,217.84000
92322,20200813,215.53000,223.11000,222.42000,222.35001,222.42000,215.53000
92322,20200814,219.13010,226.59000,225.42000,225.41000,225.52000,222.52000
92322,20200817,220.44000,229.00000,224.08000,224.08000,224.10001,226.42999
92322,20200818,215.78999,223.58200,216.24001,216.14999,216.28000,222.87000
92322,20200819,212.16499,218.37000,213.36000,213.25999,213.42999,215.24001
92322,20200820,203.89999,210.00999,205.39999,205.39999,205.46001,208.50000
92322,20200821,203.99001,215.20000,214.00000,213.97000,214.00000,204.39000
92322,20200824,210.48000,222.50000,222.50000,222.41000,222.50000,214.94000
92322,20200825,217.50000,224.00000,219.78000,219.62000,219.81000,223.27000
92322,20200826,216.06000,223.49001,220.75999,220.66000,220.75999,219.02000
92322,20200827,219.61000,226.14000,223.95000,223.95000,224.10001,222.49001
92322,20200828,234.55000,256.60001,237.02000,236.91000,237.02000,253.95000
92322,20200831,230.80000,237.70000,232.17999,231.97000,232.17999,235.20000
92322,20200901,227.82010,233.10001,232.88000,232.77000,232.92999,230.53000
92322,20200902,230.00000,238.14000,237.66000,237.66000,237.75000,233.61000
92322,20200903,234.73000,242.58000,238.03999,238.03999,238.16000,237.98000
92322,20200904,236.23000,244.00000,240.50999,240.50999,240.64999,239.33000
92322,20200908,233.02499,239.72160,233.25000,233.25000,233.30000,234.17000
92322,20200909,232.20000,237.13000,235.39999,235.22000,235.39999,233.72000
92322,20200910,231.59100,242.89999,232.10001,231.99001,232.17000,239.27100
92322,20200911,223.39500,233.97000,228.89999,228.89999,229.07001,233.42999
92322,20200914,230.19000,234.63000,234.14000,233.98000,234.14000,230.99500
92322,20200915,235.86000,241.23000,237.32001,237.33000,237.37000,236.11000
92322,20200916,233.24989,244.00000,239.94000,239.75000,239.94000,238.72000
92322,20200917,232.50999,238.89500,234.73000,234.73000,234.89000,235.92000
92322,20200918,230.07001,238.63000,231.74001,231.73000,231.74001,236.74001
92322,20200921,220.53000,227.08000,225.88000,225.89999,226.02000,226.78999
92322,20200922,222.10001,230.50000,223.96001,223.92999,224.03000,227.20000
92322,20200923,216.17999,228.14000,217.03999,217.03999,217.13000,224.14999
92322,20200924,212.06000,221.87000,215.59000,215.47000,215.59000,215.85001
92322,20200925,212.33000,218.28000,216.83000,216.75000,216.83000,215.00000
92322,20200928,219.07001,227.92999,225.74001,225.77000,225.78000,221.69000
92322,20200929,218.48000,225.92500,222.88000,222.77000,223.02000,224.96001
92322,20200930,222.16000,229.13000,223.98000,223.73000,223.98000,223.42999
92322,20201001,224.53999,229.50999,228.63000,228.63000,228.75000,226.96001
92322,20201002,222.97501,230.98000,228.67999,228.41000,228.67999,223.94000
92322,20201005,227.71001,234.71001,233.78000,233.62000,233.78999,230.48000
92322,20201006,225.02000,235.92000,225.58000,225.46001,225.58000,234.95000
92322,20201007,226.49001,232.32001,229.49001,229.25999,229.50000,229.17101
92322,20201008,231.67000,238.27040,237.42000,237.41000,237.56000,232.56000
92322,20201009,232.78000,240.64000,233.55000,233.55000,233.82001,239.34000
92322,20201012,234.06000,242.78000,237.89999,237.72000,237.98000,235.45000
92322,20201013,235.42000,241.45000,238.39999,238.39999,238.62000,237.64999
92322,20201014,238.42000,244.13000,239.67000,239.70000,239.75999,239.99001
92322,20201015,234.17010,239.99001,238.94000,239.02000,239.10001,235.70000
92322,20201016,237.16000,243.36501,242.00000,242.00000,242.10001,240.59000
92322,20201019,234.56000,245.68781,235.45000,235.44000,235.74001,243.00000
92322,20201020,231.69501,237.92000,232.73000,232.44000,232.78000,237.09000
92322,20201021,228.50999,235.16000,232.85001,232.77000,232.85001,233.14000
92322,20201022,227.74001,236.03999,236.00000,236.00000,236.03000,233.87000
92322,20201023,231.34000,236.59000,235.11000,235.10001,235.27000,236.59000
92322,20201026,214.89999,231.80000,220.97000,220.94000,221.17999,231.32001
92322,20201027,213.19000,221.63499,213.38000,213.38000,213.42000,220.10001
92322,20201028,200.50000,209.95000,201.42999,201.46001,201.83000,209.95000
92322,20201029,201.00000,208.24001,205.62000,205.62000,205.75000,201.32001
92322,20201030,201.11000,207.88980,206.77000,206.77000,206.99001,203.85001
92322,20201102,206.80009,211.44000,210.78000,210.73000,210.78000,209.00000
92322,20201103,212.47000,218.85001,217.53000,217.39000,217.53999,213.82001
92322,20201104,216.50000,222.50990,217.32001,217.17999,217.32001,217.52000
92322,20201105,213.70000,222.50000,214.25999,214.14999,214.25999,221.23000
92322,20201106,210.00999,216.07001,215.02000,215.00000,215.27000,214.99001
92322,20201109,239.30000,276.04999,247.20000,247.12000,247.20000,239.49001
92322,20201110,257.87000,273.69000,265.48999,265.48999,265.62000,262.60999
92322,20201111,251.70000,264.51999,255.42000,255.42000,255.60001,264.51999
92322,20201112,245.62000,258.00000,248.08000,247.75000,248.08000,255.60001
92322,20201113,249.17999,263.78000,262.35001,262.35001,262.48001,250.92000
92322,20201116,262.60999,276.91000,275.29001,275.28000,275.44000,270.00000
92322,20201117,266.70001,278.82501,276.20001,276.20001,276.42001,272.52899
92322,20201118,274.07999,287.23990,274.20999,274.20999,274.29999,276.14999
92322,20201119,268.74109,277.76999,274.85999,274.64001,274.85999,272.07999
92322,20201120,271.09000,278.03000,273.64999,273.69000,273.82999,271.09000
92322,20201123,273.78000,284.34000,282.87000,282.60001,282.91000,275.69000
92322,20201124,279.54999,287.03000,284.70999,284.57001,284.70999,280.50000
92322,20201125,272.73001,280.87000,279.54001,279.54001,279.76001,279.67999
92322,20201127,277.64221,284.26999,281.29001,281.29001,281.48999,281.26001
92322,20201130,274.56000,283.97000,275.39999,275.39999,275.73001,282.64999
92322,20201201,270.73999,281.10001,279.53000,279.23999,279.53000,273.84000
92322,20201202,273.00000,283.00000,282.00000,281.69000,282.00000,276.01999
92322,20201203,282.44000,293.51999,289.53000,289.32001,289.95001,283.95001
92322,20201204,276.56009,289.89999,279.54001,279.78000,279.79999,280.25000
92322,20201207,269.64001,278.17001,273.26001,273.26001,273.31000,278.10001
92322,20201208,267.67001,273.91000,272.00000,271.89001,272.00000,270.57001
92322,20201209,270.23999,277.04001,275.66000,275.45001,275.67001,271.75000
92322,20201210,271.08499,274.81000,272.13000,272.00000,272.10001,274.00000
92322,20201211,263.17001,269.95999,265.39001,265.25000,265.39001,269.95999
92322,20201214,265.07999,272.00000,265.79001,265.54999,265.79999,269.08499
92322,20201215,261.42999,268.92999,267.54999,267.54999,267.70999,268.70001
92322,20201216,265.75000,271.37000,269.92001,269.82999,270.10999,268.44000
92322,20201217,268.19000,273.64999,272.78000,272.64001,272.78000,271.00000
92322,20201218,266.56500,273.69000,268.42999,268.29001,268.29999,272.01001
92322,20201221,258.00000,269.37000,268.14001,268.13000,268.50000,260.78000
92322,20201222,262.85999,269.65500,265.09000,265.07999,265.39001,268.10999
92322,20201223,267.40500,272.53290,268.45999,268.29999,268.48999,267.75000
92322,20201224,263.92999,268.39001,264.64001,264.64001,264.95001,267.32999
92322,20201228,265.04999,279.42999,278.17001,278.07999,278.31000,266.60999
92322,20201229,275.20999,282.42001,277.34000,277.42001,277.50000,279.89999
92322,20201230,276.19000,284.84000,282.98001,282.82999,283.07999,276.19000
92322,20201231,279.82950,288.00000,287.16000,287.16000,287.26999,282.54999
