PERMNO,date,BIDLO,ASKHI,PRC,BID,ASK,OPENPRC
18163,20200211,124.03000,126.27000,124.16000,124.16000,124.18000,126.27000
18163,20200212,122.85000,123.97000,123.45000,123.39000,123.40000,123.68000
18163,20200213,123.52000,125.28000,124.96000,124.96000,124.98000,123.73000
18163,20200214,124.79000,126.15000,126.14000,126.11000,126.13000,125.29000
18163,20200218,124.83000,126.18000,124.87000,124.92000,124.96000,125.83000
18163,20200219,124.65000,126.47000,125.44000,125.44000,125.45000,124.85000
18163,20200220,125.13000,126.76000,126.58000,126.55000,126.57000,125.47000
18163,20200221,125.98000,128.07001,126.70000,126.70000,126.72000,126.13000
18163,20200224,123.14000,126.58500,123.30000,123.30000,123.32000,125.26000
18163,20200225,120.88000,123.96000,121.43000,121.40000,121.43000,123.02000
18163,20200226,119.85000,122.39000,120.16000,120.18000,120.19000,121.42000
18163,20200227,113.43000,119.92000,113.50000,113.41000,113.47000,119.12000
18163,20200228,106.67000,113.23000,113.23000,113.14000,113.20000,109.46000
18163,20200302,112.55000,119.79000,119.56000,119.59000,119.60000,113.19000
18163,20200303,117.13500,121.84000,118.17000,118.10000,118.15000,119.73000
18163,20200304,119.60000,124.69000,124.50000,124.52000,124.54000,119.88000
18163,20200305,120.28000,122.90000,121.63000,121.67000,121.72000,121.30000
18163,20200306,117.55000,122.61000,121.66000,121.68000,121.71000,118.03000
18163,20200309,115.12000,120.03000,116.06000,115.91000,115.97000,115.27000
18163,20200310,114.44000,120.82000,120.55000,120.54000,120.59000,118.96000
18163,20200311,110.68000,118.44000,111.59000,111.59000,111.60000,117.60000
18163,20200312,101.00000,111.58000,101.84000,101.82000,101.86000,103.00000
18163,20200313,105.41230,114.63000,114.07000,114.07000,114.08000,106.50000
18163,20200316,101.00000,115.95000,108.50000,108.25000,108.26000,101.75000
18163,20200317,110.77010,119.70000,118.24000,118.23000,118.24000,111.45000
18163,20200318,112.09000,121.50000,117.45000,116.90000,117.26000,113.02000
18163,20200319,109.79010,118.00000,110.83000,110.83000,110.84000,116.61000
18163,20200320,101.59000,109.70000,102.43000,102.40000,102.41000,109.19000
18163,20200323,94.34000,103.75000,97.70000,97.81000,97.94000,100.19000
18163,20200324,96.07000,104.00000,103.27000,103.25000,103.29000,101.23000
18163,20200325,98.60000,104.70000,100.92000,100.91000,101.00000,100.51000
18163,20200326,102.53000,108.31000,107.38000,107.21000,107.39000,103.88000
18163,20200327,106.49000,114.29000,110.17000,110.13000,110.30000,106.49000
